gbifID,scientificName,decimalLatitude,decimalLongitude,year,eventDate
2311275785,Lontra canadensis,30.199264,-97.33687,2019,2019-02-02
2311274796,Lontra canadensis,32.94039,-97.32137,2019,2019-03-29
2283264466,Lontra canadensis,29.681828,-94.27671,2019,2019-07-10
2283257422,Lontra canadensis,33.013285,-97.020647,2019,2019-07-09
2283191984,Lontra canadensis,29.471962,-95.326273,2019,2019-07-06
2283162393,Lontra canadensis,30.742166,-97.253702,2019,2019-06-12
2283138295,Lontra canadensis,31.615813,-97.042142,2019,2019-05-12
2273298402,Lontra canadensis,30.040098,-97.539945,2019,2019-06-25
2269207135,Lontra canadensis,29.434942,-95.292012,2019,2019-02-18
2252001872,Lontra canadensis,33.382241,-96.930456,2019,2019-06-01
2251925527,Lontra canadensis,33.524767,-96.77105,2019,2019-05-27
2242899990,Lontra canadensis,30.165055,-98.286174,2019,2019-05-06
2238925978,Lontra canadensis,32.566792,-96.946414,2019,2019-04-26
2237522062,Lontra canadensis,29.821193,-95.805701,2019,2019-04-24
2236899734,Lontra canadensis,32.766265,-97.163132,2019,2019-04-16
2236881563,Lontra canadensis,33.379269,-94.466547,2019,2019-04-14
2236850671,Lontra canadensis,30.113858,-95.70328,2019,2019-04-12
2236829203,Lontra canadensis,30.047794,-97.297806,2019,2019-02-16
2236219782,Lontra canadensis,29.929563,-95.977679,2019,2019-04-05
2234815636,Lontra canadensis,30.583171,-96.17848,2019,2019-03-26
2234794070,Lontra canadensis,30.157116,-95.278291,2019,2019-03-21
2013720149,Lontra canadensis,29.771301,-94.581104,2019,2019-03-10
2013007965,Lontra canadensis,31.90096,-97.073355,2019,2019-03-04
2013000955,Lontra canadensis,33.266564,-96.224222,2019,2019-03-03
2012993866,Lontra canadensis,30.617359,-96.192828,2019,2019-03-04
2005379101,Lontra canadensis,29.155336,-95.283304,2019,2019-02-16
2005307930,Lontra canadensis,31.858248,-96.392638,2019,2019-02-10
1990631034,Lontra canadensis,29.707451,-94.308848,2019,2019-01-29
1990624995,Lontra canadensis,29.759497,-94.409566,2019,2019-01-28
1990580389,Lontra canadensis,33.014286,-96.800791,2019,2019-01-24
1990556068,Lontra canadensis,31.69625,-96.488514,2019,2019-01-21
1990519469,Lontra canadensis,28.874119,-96.415693,2006,2006-02-11
1990515882,Lontra canadensis,32.361308,-94.602408,2019,2019-01-16
1990513575,Lontra canadensis,30.72425,-98.260202,2019,2019-01-11
1990513564,Lontra canadensis,30.633079,-98.322468,2019,2019-01-11
1990513528,Lontra canadensis,30.682822,-98.275414,2019,2019-01-11
1990513497,Lontra canadensis,30.606811,-98.24329,2019,2019-01-11
1986623516,Lontra canadensis,33.298847,-94.328275,2019,2019-01-08
1986611835,Lontra canadensis,33.173354,-95.263732,2019,2019-01-07
1986526807,Lontra canadensis,30.754724,-94.821655,2018,2018-12-28
1978867461,Lontra canadensis,32.155435,-96.897453,2018,2018-12-27
1978859838,Lontra canadensis,29.716661,-95.542869,2018,2018-12-26
1978461047,Lontra canadensis,29.706243,-95.702231,2018,2018-12-18
1978437538,Lontra canadensis,31.79545,-96.592239,2018,2018-12-15
1949989194,Lontra canadensis,30.55233,-96.277856,2014,2014-10-14
1948764601,Lontra canadensis,30.036281,-97.392611,2018,2018-12-02
1931534953,Lontra canadensis,30.783405,-95.6152,2018,2018-10-17
1920832548,Lontra canadensis,29.308606,-96.668313,2018,2018-10-07
1914238989,Lontra canadensis,29.916851,-97.794237,2018,2018-09-25
1913697666,Lontra canadensis,30.784028,-97.932803,2018,2018-09-18
1913697001,Lontra canadensis,33.720609,-96.637201,2018,2018-09-17
1913336721,Lontra canadensis,29.301389,-94.797778,2017,2017-04-15
1913336092,Lontra canadensis,30.930363,-96.373673,1997,1997-03-02
1913335511,Lontra canadensis,30.576614,-96.078012,1997,1997-02-15
1913155727,Lontra canadensis,31.48455,-97.862943,2018,2018-09-01
1901034004,Lontra canadensis,30.041108,-97.790772,2018,2018-08-24
1899788020,Lontra canadensis,33.014577,-96.878055,2018,2018-08-27
1898831972,Lontra canadensis,31.411614,-96.940518,2018,2018-08-18
1898831960,Lontra canadensis,31.574268,-96.857321,2018,2018-08-22
1898831937,Lontra canadensis,31.57985,-96.894212,2018,2018-08-22
1898831911,Lontra canadensis,31.507637,-96.817869,2018,2018-08-22
1898831904,Lontra canadensis,31.495157,-96.864139,2018,2018-08-22
1898831846,Lontra canadensis,31.429775,-96.890335,2018,2018-08-22
1890693965,Lontra canadensis,30.6619,-97.697421,2018,2018-08-05
1890098981,Lontra canadensis,30.13947,-97.590743,2017,2017-12-30
1890095668,Lontra canadensis,30.851386,-94.272326,2005,2005-10-31
1890036918,Lontra canadensis,32.927943,-97.391263,2018,2018-07-03
1890034276,Lontra canadensis,30.009394,-97.775147,2018,2018-06-07
1883974386,Lontra canadensis,30.744196,-96.139176,2018,2018-01-15
1883955073,Lontra canadensis,33.896952,-98.096879,2017,2017-02-21
1883456542,Lontra canadensis,30.568804,-95.763593,2018,2018-03-01
1880564909,Lontra canadensis,29.742643,-96.315686,2014,2014-12-24
1880564785,Lontra canadensis,33.21319,-96.734546,2018,2018-06-24
1848808272,Lontra canadensis,30.140731,-95.033838,2018,2018-02-04
1847520094,Lontra canadensis,29.49896,-96.091538,2018,2018-02-12
1841324438,Lontra canadensis,32.427133,-97.32398,2018,2018-05-03
1841302506,Lontra canadensis,29.984964,-94.726534,2018,2018-04-29
1841233341,Lontra canadensis,29.618282,-94.365424,2018,2018-04-28
1841220281,Lontra canadensis,29.045408,-95.662944,2018,2018-04-27
1838059059,Lontra canadensis,33.59222,-97.141863,2018,2018-03-23
1837063818,Lontra canadensis,32.120536,-94.994544,2018,2018-03-24
1836660725,Lontra canadensis,32.632429,-96.619454,2018,2018-03-10
1836584486,Lontra canadensis,32.569907,-95.124733,2018,2018-02-27
1831229124,Lontra canadensis,32.813981,-96.555906,2018,2018-02-23
1831212229,Lontra canadensis,29.61609,-94.532022,2018,2018-02-19
1831210563,Lontra canadensis,30.047092,-97.185895,2018,2018-02-06
1831174317,Lontra canadensis,32.479106,-96.645444,2018,2018-02-10
1831100819,Lontra canadensis,31.446994,-94.424557,2017,2017-09-09
1831100636,Lontra canadensis,31.505864,-94.59196,2017,2017-09-09
1831096386,Lontra canadensis,31.662754,-97.51834,2018,2018-02-28
1806368430,Lontra canadensis,30.199326,-97.267999,2018,2018-01-26
1805416844,Lontra canadensis,32.933881,-96.401844,2018,2018-01-18
1802741027,Lontra canadensis,30.7381,-97.21241,2017,2017-12-27
1802741019,Lontra canadensis,30.75868,-97.235777,2017,2017-12-27
1802740160,Lontra canadensis,30.613714,-97.323167,2017,2017-12-27
1802666585,Lontra canadensis,30.745736,-95.720887,2017,2017-12-07
1703211142,Lontra canadensis,33.051961,-96.902047,2017,2017-11-26
1702479566,Lontra canadensis,32.784526,-96.950536,2017,2017-07-10
1702466192,Lontra canadensis,30.02916,-97.323977,2017,2017-11-04
1668848873,Lontra canadensis,33.664125,-94.75142,2017,2017-09-02
1586116811,Lontra canadensis,29.815419,-95.599316,2017,2017-07-31
1572393356,Lontra canadensis,30.91455,-97.520433,2017,2017-07-06
1571071531,Lontra canadensis,32.903712,-96.651244,2017,2017-04-06
1571065846,Lontra canadensis,29.773401,-96.49886,2017,2017-01-31
1571056524,Lontra canadensis,30.472725,-96.569721,2015,2015-03-02
1571056134,Lontra canadensis,30.069634,-97.354607,2014,2014-12-06
1571056095,Lontra canadensis,30.028189,-97.156802,2015,2015-01-17
1563434117,Lontra canadensis,32.816389,-96.777738,2017,2017-05-24
1562925994,Lontra canadensis,30.789625,-96.872172,2017,2017-05-10
1500344318,Lontra canadensis,32.898118,-96.714322,2017,2017-05-01
1500283936,Lontra canadensis,30.162292,-97.482985,2017,2017-04-17
1500275815,Lontra canadensis,32.816435,-96.686555,2017,2017-04-17
1457640417,Lontra canadensis,30.099991,-97.463169,2017,2017-03-31
1453466539,Lontra canadensis,30.32647,-97.539277,2015,2015-06-10
1453466524,Lontra canadensis,30.251725,-96.606341,2017,2017-01-03
1453466477,Lontra canadensis,30.20367,-97.682163,2015,2015-01-15
1453465968,Lontra canadensis,34.190381,-99.001977,2016,2016-11-18
1453438404,Lontra canadensis,29.177717,-95.270046,2017,2017-02-18
1453410056,Lontra canadensis,30.733349,-97.768653,2017,2017-02-08
1453374313,Lontra canadensis,32.311706,-95.033443,2017,2017-01-15
1453344924,Lontra canadensis,30.002938,-97.491427,2017,2017-01-10
1453333076,Lontra canadensis,29.940476,-94.421539,2015,2015-12-19
1453324800,Lontra canadensis,29.491628,-97.289492,2016,2016-12-23
1453319528,Lontra canadensis,33.154912,-96.900398,2016,2016-12-30
1453301477,Lontra canadensis,32.282099,-95.092058,2014,2014-07-25
1453296079,Lontra canadensis,30.180667,-97.491106,2016,2016-12-17
1453291013,Lontra canadensis,30.712493,-98.031291,2016,2016-11-15
1453289800,Lontra canadensis,30.056803,-97.752377,2016,2016-11-17
1453197391,Lontra canadensis,31.067914,-96.634541,2016,2016-11-04
1453144213,Lontra canadensis,29.421069,-95.606557,2016,2016-10-15
1323026281,Lontra canadensis,30.19007,-97.148043,2016,2016-10-02
1323004811,Lontra canadensis,32.666667,-96.718754,2016,2016-09-11
1291165671,Lontra canadensis,30.345119,-95.871022,2013,2013-09-25
1291141747,Lontra canadensis,30.199046,-97.229943,2016,2016-05-16
1291115665,Lontra canadensis,29.509114,-95.662022,2016,2016-07-09
1291060165,Lontra canadensis,29.660976,-96.377691,2015,2015-03-28
1269560814,Lontra canadensis,29.475724,-95.784671,2016,2016-05-15
1269560794,Lontra canadensis,29.536257,-95.640678,2016,2016-05-15
1265589994,Lontra canadensis,29.573108,-94.677128,2016,2016-04-21
1265566528,Lontra canadensis,29.586302,-95.681768,2016,2016-04-10
1265566454,Lontra canadensis,29.553035,-95.737231,2016,2016-04-10
1265566443,Lontra canadensis,29.41023,-95.792243,2016,2016-04-10
1265566418,Lontra canadensis,29.501589,-95.796479,2016,2016-04-10
1265557182,Lontra canadensis,30.122271,-94.921828,2016,2016-04-04
1262375852,Lontra canadensis,32.864111,-96.485644,2016,2016-03-06
1253317172,Lontra canadensis,28.898483,-96.757232,2016,2016-03-01
1253306064,Lontra canadensis,29.969422,-95.356452,2016,2016-02-06
1253306043,Lontra canadensis,29.972502,-95.307895,2016,2016-02-02
1253297769,Lontra canadensis,30.030697,-97.518608,2015,2015-02-19
1249284976,Lontra canadensis,29.927127,-95.268853000000007,2014,2014-02-14
1249282641,Lontra canadensis,32.650938,-97.017843,2016,2016-01-30
1249282235,Lontra canadensis,29.80721,-95.210869,2012,2012-11-15
1227755134,Lontra canadensis,32.133762,-94.080131,2010,2010-11-14
1227726541,Lontra canadensis,31.320792,-94.963525,2015,2015-11-20
1227725590,Lontra canadensis,31.244517,-94.804034,2015,2015-11-18
1143563478,Lontra canadensis,30.028684,-97.559728,2015,2015-03-01
1092904297,Lontra canadensis,29.703887,-96.299304,2015,2015-03-28
1088967748,Lontra canadensis,33.012854,-96.841865,2015,2015-05-02
1065612373,Lontra canadensis,29.674504,-96.256774,2015,2015-02-14
1065604251,Lontra canadensis,33.18736,-96.166731,2015,2015-01-18
1065600214,Lontra canadensis,30.345513,-94.074955,2015,2015-01-29
1065590358,Lontra canadensis,30.596886,-98.109416,2015,2015-01-14
1065589222,Lontra canadensis,29.722179,-96.33052,2015,2015-01-12
1052603872,Lontra canadensis,33.054752,-96.829568,2013,2013-02-13
1052603841,Lontra canadensis,33.050927,-96.979799,2012,2012-10-28
1052588544,Lontra canadensis,30.133721,-96.151832,2014,2014-12-07
1052581199,Lontra canadensis,30.183823,-97.126691,2014,2014-11-15
1052579269,Lontra canadensis,30.289809,-97.687773000000007,2014,2014-11-25
1042820195,Lontra canadensis,30.004618,-97.125766,2014,2014-11-15
1038333711,Lontra canadensis,33.616918,-97.00589,2014,2014-10-11
1038333171,Lontra canadensis,29.793953,-95.728555,2012,2012-07-23
1024230798,Lontra canadensis,33.733023,-97.278122,2014,2014-02-27
1024188625,Lontra canadensis,30.618603,-97.693446,2013,2013-06-19
1024183121,Lontra canadensis,33.650612,-97.703138,2009,2009-09-16
